name,rating,reviews_count,category,address,location,hours,website,plus_code,phone
Emerald City Kitchen & Bath,4.5,21,Kitchen remodeler,"2307 State Rd, Plymouth, MA 02360",N/A,N/A,emeraldcityllc.com,"RC8X+X2 Plymouth, Massachusetts",(774) 338-7453
Emerald City Kitchen & Bath,4.5,21,Kitchen remodeler,"2307 State Rd, Plymouth, MA 02360",N/A,N/A,emeraldcityllc.com,"RC8X+X2 Plymouth, Massachusetts",(774) 338-7453
Direct Granite Countertop,4.4,26,Countertop store,"600 Plain St, Marshfield, MA 02050",N/A,N/A,directgranitecountertop.com,"4745+HR Marshfield, Massachusetts",(781) 837-8780
Direct Granite Countertop,4.4,26,Countertop store,"600 Plain St, Marshfield, MA 02050",N/A,N/A,directgranitecountertop.com,"4745+HR Marshfield, Massachusetts",(781) 837-8780
"Absolute Stone, LLC",4.4,9,Granite supplier,"857 Market St, Rockland, MA 02370",N/A,N/A,absolutestones.com,"4495+VX Rockland, Massachusetts",(781) 982-9105
"Absolute Stone, LLC",4.4,9,Granite supplier,"857 Market St, Rockland, MA 02370",N/A,N/A,absolutestones.com,"4495+VX Rockland, Massachusetts",(781) 982-9105
Northeastern Marble & Granite,3.6,33,Countertop store,"29 Adams St, Braintree, MA 02184",N/A,N/A,northeasterngranite.com,"62F3+RW Braintree, Massachusetts",(781) 660-6151
Northeastern Marble & Granite,3.6,33,Countertop store,"29 Adams St, Braintree, MA 02184",N/A,N/A,northeasterngranite.com,"62F3+RW Braintree, Massachusetts",(781) 660-6151
Holbrook Granite & Marble Co,4.8,27,Countertop store,"13 Technical Park Dr, Holbrook, MA 02343",N/A,N/A,holbrookgranite.com,"4XXQ+FG Holbrook, Massachusetts",(781) 986-5300
Holbrook Granite & Marble Co,4.8,27,Countertop store,"13 Technical Park Dr, Holbrook, MA 02343",N/A,N/A,holbrookgranite.com,"4XXQ+FG Holbrook, Massachusetts",(781) 986-5300
Majestic Marble & Granite,5.0,6,Granite supplier,"253 Revere St, Canton, MA 02021",N/A,N/A,majesticfabrication.com,"5R5X+JR Canton, Massachusetts",(781) 830-1020
Majestic Marble & Granite,5.0,6,Granite supplier,"253 Revere St, Canton, MA 02021",N/A,N/A,majesticfabrication.com,"5R5X+JR Canton, Massachusetts",(781) 830-1020
