name,rating,reviews_count,category,address,location,hours,website,plus_code,phone
Aubuchon Hardware,4.6,211,Hardware store,"34 Pearson Blvd, Gardner, MA 01440",Located in: Gardner Plaza Shopping Center,N/A,hardwarestore.com,"H28F+C4 Gardner, Massachusetts",(978) 630-4500
Kitchens Plus Flooring,4.4,7,Kitchen remodeler,"50 Main St, Gardner, MA 01440",N/A,N/A,kitchensplusflooring.net,"H2G3+7W Gardner, Massachusetts",(978) 218-8039
The Granite Brothers,5.0,52,Countertop store,"43 Mason St, Worcester, MA 01610",N/A,N/A,thegranitebrothers.com,"755J+PC Worcester, Massachusetts",(508) 500-8739
Leo's Marble - Granite - Quartz,4.9,79,Countertop store,"Next to Overhead Door Company, 444 Central St, Leominster, MA 01453",N/A,N/A,leosgranite.com,"G66W+CG Leominster, Massachusetts",(844) 725-1760
STONELINK MARBLE & GRANITE,4.9,134,Countertop store,"70 Fremont St, Worcester, MA 01603",N/A,N/A,stonelinkcorp.com,"65RC+G8 Worcester, Massachusetts",(508) 393-0720
Universal Countertop,4.8,238,Countertop store,"161 Turnpike Rd, Westborough, MA 01581",N/A,N/A,universalcountertop.com,"79PP+4G Westborough, Massachusetts",(508) 329-5229
Universal Countertop,4.8,238,Countertop store,"161 Turnpike Rd, Westborough, MA 01581",N/A,N/A,universalcountertop.com,"79PP+4G Westborough, Massachusetts",(508) 329-5229
"Galaxy Granite & Marble, Inc.",4.8,54,Countertop store,"370 Hartford Turnpike, Shrewsbury, MA 01545",N/A,N/A,galaxygranite.com,"67XR+X3 Shrewsbury, Massachusetts",(508) 660-2620
J&J GRANITE INC,4.9,32,Countertop store,"940 Boston Rd, Springfield, MA 01119",N/A,N/A,jjgranitema.com,"4FQP+7P Springfield, Massachusetts",(774) 578-8781
J&J GRANITE INC,4.9,32,Countertop store,"940 Boston Rd, Springfield, MA 01119",N/A,N/A,jjgranitema.com,"4FQP+7P Springfield, Massachusetts",(774) 578-8781
