name,rating,reviews_count,category,address,location,hours,website,plus_code,phone
Lowe's Home Improvement,4.1,739,Home improvement store,"282 Russell St, Hadley, MA 01035",N/A,N/A,lowes.com,"9C3P+JG Hadley, Massachusetts",(413) 588-0270
Kitchen Concepts,4.1,13,Kitchen remodeler,"117 Russell St, Hadley, MA 01035",N/A,N/A,kitchen-concepts.net,"8CR4+PH Hadley, Massachusetts",(413) 586-3506
"Chagnon Building & Remodeling, LLC",4.3,24,Contractor,"91 Stockbridge St, Hadley, MA 01035",N/A,N/A,chagnon-br.com,"9CQX+HG Hadley, Massachusetts",(413) 259-6785
Valley Home Improvement,4.6,31,Contractor,"340 Riverside Dr, Northampton, MA 01062",N/A,N/A,valleyhomeimprovement.com,"88CM+8Q Northampton, Massachusetts",(413) 584-7522
Rainbow Home Improvement,5.0,N/A,Construction company,"128 Ryan Rd, Northampton, MA 01062",N/A,N/A,rainbowhomeimprovement.net,"88G8+GM Northampton, Massachusetts",(413) 885-9038
"Interstate Custom Kitchen and Bath, Inc.",4.9,75,Kitchen remodeler,"558 Chicopee St, Chicopee, MA 01013",N/A,N/A,interstatekitchens.com,"59JM+QX Chicopee, Massachusetts",(413) 532-2727
"A & J Kitchen and Bath Design, Inc",N/A,N/A,Remodeler,"235 Greenfield Rd, South Deerfield, MA 01373",N/A,N/A,N/A,"G93R+FV South Deerfield, Deerfield, MA",(413) 522-2265
Precision Kitchen & Bath,5.0,7,Remodeler,"36 N Ramah Cir Suite 104, Agawam, MA 01001",N/A,N/A,precisionkitchenbathllc.com,"39P9+WC Agawam, Massachusetts",(413) 977-2830
Barron & Jacobs Associates Inc,4.8,14,General contractor,"420 N Main St, Leeds, MA 01053",N/A,N/A,barronandjacobs.com,"88X6+J5 Leeds, Northampton, MA",(413) 586-8998
Gregory Perchemlides Carpentry,5.0,5,Carpenter,"52 Sunderland Rd, Montague, MA 01351",N/A,N/A,N/A,"GF77+6F Montague, Massachusetts",(413) 559-0615
Yankee Home,4.7,756,Remodeler,"36 Justin Dr, Chicopee, MA 01022",N/A,Open ⋅ Closes 8PMSee more hours,yankeehomeimprovement.com,"5CQR+PC Chicopee, Massachusetts",(877) 889-2653
Yankee Home,4.7,756,Remodeler,"36 Justin Dr, Chicopee, MA 01022",N/A,Open ⋅ Closes 8PMSee more hours,yankeehomeimprovement.com,"5CQR+PC Chicopee, Massachusetts",(877) 889-2653
"KBR Design, Inc Kitchen & Bath",4.8,11,Kitchen remodeler,"108 Northfield Rd, Bernardston, MA 01337",N/A,N/A,kbrdesign.net,"MFC7+3H Bernardston, Massachusetts",(413) 648-3023
"KBR Design, Inc Kitchen & Bath",4.8,11,Kitchen remodeler,"108 Northfield Rd, Bernardston, MA 01337",N/A,N/A,kbrdesign.net,"MFC7+3H Bernardston, Massachusetts",(413) 648-3023
Quality Renovations Inc.,5.0,31,Remodeler,"74 Elm St #534, West Springfield, MA 01089",N/A,N/A,qualityrenovationsinc.com,"494H+F9 West Springfield, Massachusetts",(413) 654-2297
Classic Kitchens & Baths,5.0,10,Cabinet store,"20 Colrain St, Greenfield, MA 01301",N/A,N/A,classic-kitchens.com,"H9PQ+MV Greenfield, Massachusetts",(413) 774-4714
Prime Home Improvement,5.0,7,Bathroom remodeler,"108 Nelson St, Chicopee, MA 01013",N/A,N/A,primehomeimprove.com,"5C34+WH Chicopee, Massachusetts",(413) 222-9776
