name,rating,reviews_count,category,address,location,hours,website,plus_code,phone
Turcios General Contracting Inc.,5.0,10,General contractor,"202 N Brookfield Rd, East Brookfield, MA 01515",N/A,N/A,tgcontractinginc.com,"6WHP+75 East Brookfield, Massachusetts",(508) 816-5339
Stone of New England - Reclaimed Granite,5.0,N/A,Natural stone supplier,"23 Trolley Crossing Rd, Charlton, MA 01507",N/A,N/A,N/A,"42WC+G2 Charlton, Massachusetts",(508) 248-4044
Home Improvement Options,4.5,8,Kitchen remodeler,"193 Sutton Ave, Oxford, MA 01540",N/A,N/A,myhomeimprovementoptions.com,"455C+PQ Oxford, Massachusetts",(508) 987-3384
New England Home Cabinetry LLC,5.0,7,Kitchen remodeler,"76 Lake St, Webster, MA 01570",N/A,N/A,nehcab.com,"24XG+8R Webster, Massachusetts",(508) 344-5860
C.C. Remodeling LLC,5.0,N/A,Bathroom remodeler,"16 Bounty Rd, Oxford, MA 01540",N/A,N/A,N/A,"34XF+6C Oxford, Massachusetts",(774) 242-8465
Reclaimed Remodeling,5.0,N/A,Kitchen remodeler,"15 June St, Oxford, MA 01540",N/A,N/A,reclaimedremodeling.com,"445M+M4 Oxford, Massachusetts",N/A
Thomas V. Gadbois and Sons Remodeling,5.0,14,Contractor,"130 Old Webster Rd, Oxford, MA 01540",N/A,N/A,gadboisremodeling.com,"34X7+4V Oxford, Massachusetts",(508) 397-7227
Schotanus Design Center,4.5,12,Kitchen remodeler,"83 Church St #1, Whitinsville, MA 01588",N/A,N/A,schotanusdesigncenter.com,"486Q+PF Whitinsville, Northbridge, MA",(508) 372-9283
Schotanus Design Center,4.5,12,Kitchen remodeler,"83 Church St #1, Whitinsville, MA 01588",N/A,N/A,schotanusdesigncenter.com,"486Q+PF Whitinsville, Northbridge, MA",(508) 372-9283
Fournier Construction,5.0,16,General contractor,"154 Main St, Oxford, MA 01540",N/A,N/A,fourniergc.com,"442M+28 Oxford, Massachusetts",(978) 833-0103
Prime Action Remodeling,5.0,8,Remodeler,"70 Dodge Rd, Sutton, MA 01590",N/A,N/A,primeactioninc.com,"578R+XP Sutton, Massachusetts",(508) 808-4048
Ridgemark Home Remodeling,5.0,29,Kitchen remodeler,"516 Boston Turnpike, Shrewsbury, MA 01545",N/A,N/A,ridgemark-homes.com,"77GM+F3 Shrewsbury, Massachusetts",(508) 202-0097
Paul Woodard's Carpentry and Home Improvement,3.3,3,General contractor,"19 Brick Row, Southbridge, MA 01550",N/A,N/A,carpenterinsturbridgema.com,"3XJ4+X4 Southbridge, Massachusetts",(774) 230-8878
