name,rating,reviews_count,category,address,location,hours,website,plus_code,phone
Valley Home Improvement,4.6,31,Contractor,"340 Riverside Dr, Northampton, MA 01062",N/A,N/A,valleyhomeimprovement.com,"88CM+8Q Northampton, Massachusetts",(413) 584-7522
Kitchen Concepts,4.1,13,Kitchen remodeler,"117 Russell St, Hadley, MA 01035",N/A,N/A,kitchen-concepts.net,"8CR4+PH Hadley, Massachusetts",(413) 586-3506
Kitchen Concepts,4.1,13,Kitchen remodeler,"117 Russell St, Hadley, MA 01035",N/A,N/A,kitchen-concepts.net,"8CR4+PH Hadley, Massachusetts",(413) 586-3506
"Interstate Custom Kitchen and Bath, Inc.",4.9,75,Kitchen remodeler,"558 Chicopee St, Chicopee, MA 01013",N/A,N/A,interstatekitchens.com,"59JM+QX Chicopee, Massachusetts",(413) 532-2727
Valley Kitchens,5.0,8,Cabinet store,"51 A1 Holyoke St, Easthampton, MA 01027",N/A,N/A,vkitchens.com,"785Q+VV Easthampton, Massachusetts",(413) 527-1500
Design House 413,4.8,11,General contractor,"45 Union St, Easthampton, MA 01027",N/A,N/A,designhouse413.com,"789H+GJ Easthampton, Massachusetts",(413) 203-2444
Ideal Kitchens Home Improvement Inc,4.5,63,Bathroom remodeler,"838 Grattan St, Chicopee, MA 01020",N/A,N/A,idealkitchens.us,"59GX+XF Chicopee, Massachusetts",(413) 532-2253
Home Facelifters,4.8,4,Contractor,"30 Cove Island Rd, South Hadley, MA 01075",N/A,N/A,N/A,"69HQ+43 South Hadley, Massachusetts",(413) 532-4517
Rainbow Home Improvement,5.0,N/A,Construction company,"128 Ryan Rd, Northampton, MA 01062",N/A,N/A,rainbowhomeimprovement.net,"88G8+GM Northampton, Massachusetts",(413) 885-9038
Precision Kitchen & Bath,5.0,7,Remodeler,"36 N Ramah Cir Suite 104, Agawam, MA 01001",N/A,N/A,precisionkitchenbathllc.com,"39P9+WC Agawam, Massachusetts",(413) 977-2830
Kitchens & Baths By Curio,4.8,24,Kitchen remodeler,"1045 Boston Rd, Springfield, MA 01119",N/A,N/A,kitchensbycurio.com,"4FQR+96 Springfield, Massachusetts",(413) 783-0913
Inaugural Home Improvement,4.9,103,Bathroom remodeler,"151 East St, Chicopee, MA 01020",N/A,N/A,inauguralhomeimprovement.com,"5C4F+3M Chicopee, Massachusetts",(413) 345-6905
Prime Home Improvement,5.0,7,Bathroom remodeler,"108 Nelson St, Chicopee, MA 01013",N/A,N/A,primehomeimprove.com,"5C34+WH Chicopee, Massachusetts",(413) 222-9776
Kitchen Encounters,4.3,20,Kitchen remodeler,"15 Railroad Ave #1, Wilbraham, MA 01095",N/A,N/A,kitchen-encounters.com,"5H39+6H Wilbraham, Massachusetts",(413) 596-6535
Quality Renovations Inc.,5.0,31,Remodeler,"74 Elm St #534, West Springfield, MA 01089",N/A,N/A,qualityrenovationsinc.com,"494H+F9 West Springfield, Massachusetts",(413) 654-2297
Barron & Jacobs Associates Inc,4.8,14,General contractor,"420 N Main St, Leeds, MA 01053",N/A,N/A,barronandjacobs.com,"88X6+J5 Leeds, Northampton, MA",(413) 586-8998
Kitchens Direct,4.8,8,Kitchen remodeler,"945 Southampton Rd, Westfield, MA 01085",N/A,N/A,kitchensdirectmass.com,"57CF+VC Westfield, Massachusetts",(413) 221-3026
"WelcomeHomes Group, Inc",N/A,N/A,General contractor,"300 Pleasant St, Northampton, MA 01060",Located in: Keller Williams Realty,N/A,N/A,"898F+HQ Northampton, Massachusetts",(413) 835-0657
"KBR Design, Inc Kitchen & Bath",4.8,11,Kitchen remodeler,"108 Northfield Rd, Bernardston, MA 01337",N/A,N/A,kbrdesign.net,"MFC7+3H Bernardston, Massachusetts",(413) 648-3023
"Construct Associates, Inc.",3.7,7,General contractor,"36 Service Center Rd, Northampton, MA 01060",N/A,N/A,constructassociates.com,"897F+CJ Northampton, Massachusetts",(413) 584-1224
Paradis Remodeling and Building,5.0,N/A,Contractor,"164 Valley Rd, Southampton, MA 01073",N/A,N/A,paradisremodelingandbuilding.com,"57W4+XP Southampton, Massachusetts",(413) 535-7006
"Affordable Baths, Inc.",4.5,31,Bathroom remodeler,"357 Cottage St, Springfield, MA 01104",N/A,N/A,affordablebaths.com,"4FV5+9R Springfield, Massachusetts",(413) 209-3797
The Kitchen Squad,4.0,16,Kitchen remodeler,"154 Main St, Springfield, MA 01151",N/A,N/A,thekitchensquad.com,"5F5W+WR Springfield, Massachusetts",(413) 543-6866
American Way Home Improvement Co,4.3,6,Roofing contractor,"613 Montgomery Rd, Westfield, MA 01085",N/A,N/A,N/A,"56HF+5F Westfield, Massachusetts",(413) 569-5044
Rick Light Building & Remodeling,5.0,2,Construction company,"Pelham, MA 01002",N/A,N/A,N/A,"9HRQ+H9 Pelham, Massachusetts",(413) 253-9492
Rick Light Building & Remodeling,5.0,2,Construction company,"Pelham, MA 01002",N/A,N/A,N/A,"9HRQ+H9 Pelham, Massachusetts",(413) 253-9492
"Haydenville Woodworking & Design, Inc.",4.2,5,Construction company,"35 Conz St, Northampton, MA 01060",N/A,N/A,haydenvillewd.com,"897C+V3 Northampton, Massachusetts",(413) 665-7402
Champion Kitchens Inc,N/A,N/A,Kitchen remodeler,"55 Montgomery St, Chicopee, MA 01020",N/A,N/A,N/A,"5C69+Q2 Chicopee, Massachusetts",(413) 214-9390
Competitive Kitchen Designs,4.6,18,Cabinet store,"6 Allston Ave, West Springfield, MA 01089",N/A,N/A,competitivekitchendesigns.com,"39WF+G5 West Springfield, Massachusetts",(413) 734-0191
Route 9 Design & Build,N/A,N/A,Home builder,"104 N Elm St, Northampton, MA 01060",N/A,N/A,N/A,"88HX+CM Northampton, Massachusetts",(413) 587-3050
Express Kitchens: Springfield,4.3,23,Cabinet store,"1780 Boston Rd, Springfield, MA 01129",N/A,N/A,expresskitchens.com,"4GW8+66 Springfield, Massachusetts",(413) 372-8696
"Golden Feather Construction, Inc.",N/A,N/A,Contractor,"190 Main St Office Middle, Northampton, MA 01060",N/A,N/A,whitestonepainting.com,"8999+5C Northampton, Massachusetts",(413) 382-9719
Chudy Home,N/A,N/A,Contractor,"184 Stimson St, Palmer, MA 01069",N/A,N/A,chudyhome.com,"5MXM+87 Palmer, Massachusetts",(413) 213-4352
Kitchen & Bath Design Center,3.5,13,Cabinet store,"1036 Suffield St, Agawam, MA 01001",N/A,N/A,cabinetstogranite.com,"3938+M7 Agawam, Massachusetts",(413) 786-8500
Kitchen & Bath Design Center,3.5,13,Cabinet store,"1036 Suffield St, Agawam, MA 01001",N/A,N/A,cabinetstogranite.com,"3938+M7 Agawam, Massachusetts",(413) 786-8500
Home Outlet,4.2,82,Home improvement store,"1956 Memorial Dr Suite #130, Chicopee, MA 01020",N/A,N/A,homeoutlet.com,"6C6G+6J Chicopee, Massachusetts",(413) 536-0960
Sink & Spout,3.9,8,Bathroom supply store,"168 Industrial Dr #2, Northampton, MA 01060",N/A,N/A,degreesofcomfort.com,"89P8+7R Northampton, Massachusetts",(413) 247-5311
Teagno Construction Inc.,5.0,2,General contractor,"228 Triangle St Suite 4, Amherst, MA 01002",Located in: Amherst Family Chiropractic,N/A,teagnoconstruction.com,"9FJJ+6P Amherst, Massachusetts",(413) 549-0803
Express Kitchens: West Springfield,4.0,29,Cabinet store,"92 Memorial Ave, West Springfield, MA 01089",N/A,N/A,expresskitchens.com,"3CW2+WP West Springfield, Massachusetts",(413) 732-0446
Kitchens of Distinction,5.0,5,Cabinet store,"139 Damon Rd, Northampton, MA 01060",N/A,N/A,kodkitchens.com,"89Q9+9G Northampton, Massachusetts",(413) 727-3416
Kitchens of Distinction,5.0,5,Cabinet store,"139 Damon Rd, Northampton, MA 01060",N/A,N/A,kodkitchens.com,"89Q9+9G Northampton, Massachusetts",(413) 727-3416
Home & Hearth Remodeling,3.7,3,Construction company,"203 Circuit Ave #125, West Springfield, MA 01089",N/A,N/A,handhremodeling.com,"39RV+59 West Springfield, Massachusetts",(413) 382-7837
Re-Bath,4.8,79,Bathroom remodeler,"6 French King Hwy, Greenfield, MA 01301",N/A,N/A,rebath.com,"JC3C+W2 Greenfield, Massachusetts",(413) 376-5238
