name,rating,reviews_count,category,address,location,hours,website,plus_code,phone
J Smegal Roofing•Gutters•Repairs,4.9,240,Roofing contractor,"449 Pittsfield Rd # 201, Lenox, MA 01240",N/A,N/A,jsmegalroofing.com,"CP2M+V7 Lenox, Massachusetts",(413) 655-7663
Berkshire Roofing Co LLC,4.9,42,Roofing contractor,"2 Castle Hill Rd, Stockbridge, MA 01262",N/A,N/A,bgrco.net,"7MJ5+R8 Stockbridge, Massachusetts",(413) 298-1029
Bartini Roofing Co,5.0,4,Roofing contractor,"290 Pleasant St, Lee, MA 01238",N/A,N/A,N/A,"7QQ4+MM Lee, Massachusetts",(413) 243-0570
Bartini Roofing Co,5.0,4,Roofing contractor,"290 Pleasant St, Lee, MA 01238",N/A,N/A,N/A,"7QQ4+MM Lee, Massachusetts",(413) 243-0570
Paris Home Remodeling Inc,3.0,2,Roofing contractor,"MA-8, Hinsdale, MA 01235",N/A,N/A,N/A,"9VWG+M6 Hinsdale, Massachusetts",(413) 499-8284
Crawford Brothers Roofing,N/A,N/A,Roofing contractor,"98 Woodland Rd, Lee, MA 01238",N/A,N/A,N/A,"8QM7+4H Lee, Massachusetts",(413) 243-2742
R & T Roofing and Remodeling,4.7,25,Roofing contractor,"30 Putnam Ave, Pittsfield, MA 01201",N/A,N/A,rtroofingma.com,"CQR9+MF Pittsfield, Massachusetts",(413) 281-1105
Chris Battaini Roofing Company,5.0,99,Roofing contractor,"567 Dalton Ave, Pittsfield, MA 01201",N/A,N/A,cmbroof.com,"FQ8R+89 Pittsfield, Massachusetts",(413) 441-4840
F and J Construction Services INC Roofing and Siding,5.0,9,Roofing contractor,"63 Edward Ave, Pittsfield, MA 01201",N/A,N/A,N/A,"CQR7+GF Pittsfield, Massachusetts",(413) 329-4923
Nextgen Roofing,5.0,319,Roofing contractor,"1 Arch Rd Suite 11, Westfield, MA 01085",N/A,N/A,nextgen413.net,"47V6+2X Westfield, Massachusetts",(413) 613-4052
Roofing Express,5.0,N/A,Roofing contractor,"33 Crane Ave, Dalton, MA 01226",N/A,N/A,N/A,"FR98+7J Dalton, Massachusetts",(413) 441-2202
