name,rating,reviews_count,category,address,location,hours,website,plus_code,phone
Benchmark Kitchens,5.0,3,Kitchen remodeler,"20 Ashland St, North Adams, MA 01247",N/A,N/A,benchmarkkitchens.com,"MVXQ+8V North Adams, Massachusetts",(413) 664-6078
Benchmark Kitchens,5.0,3,Kitchen remodeler,"20 Ashland St, North Adams, MA 01247",N/A,N/A,benchmarkkitchens.com,"MVXQ+8V North Adams, Massachusetts",(413) 664-6078
Duda & Holland,4.8,4,Countertop store,"1526 Curran Hwy, North Adams, MA 01247",N/A,N/A,dandhkitchenandbath.com,"MV6R+4X North Adams, Massachusetts",(413) 743-7643
Comfort Station,N/A,N/A,Public bathroom,"J3V5+5V, Charlemont, MA 01339",N/A,N/A,N/A,N/A,N/A
Belle Ville Design Build,5.0,4,Construction company,"491 W Main St, North Adams, MA 01247",N/A,N/A,bv-designbuild.com,"MVX9+C9 North Adams, Massachusetts",(413) 663-4231
Mike's Handy Man,5.0,3,Handyman/Handywoman/Handyperson,"140 Cross Rd, Clarksburg, MA 01247",N/A,N/A,mikeshandyman.com,"PW98+4Q Clarksburg, Massachusetts",(413) 204-2075
KMV Design,5.0,N/A,Home goods store,"131 Water St, Williamstown, MA 01267",N/A,N/A,kmvdesign.net,"PQ5X+3J Williamstown, Massachusetts",(413) 458-6074
Trustees' Office Bathrooms,N/A,N/A,Public wheelchair-accessible bathroom,"1843 W Housatonic St, Pittsfield, MA 01201",Located in: Hancock Shaker Village,N/A,N/A,"CMJ7+CW Pittsfield, Massachusetts",N/A
Shadowbrook Cabinetry,N/A,N/A,Cabinet maker,"159 Ashland St, North Adams, MA 01247",N/A,N/A,shadowbrookcabinetry.com,"MVVR+Q5 North Adams, Massachusetts",(413) 664-9590
Ocean State Job Lot,4.3,490,Discount store,"830 Curran, W Memorial Dr, North Adams, MA 01247",N/A,Open ⋅ Closes 8PMSee more hours,oceanstatejoblot.com,"MVHV+MX North Adams, Massachusetts",(413) 663-2840
Aubuchons,N/A,N/A,Hardware store,"MA-2, Williamstown, MA 01247",N/A,N/A,N/A,"PV2R+GP Williamstown, Massachusetts",N/A
Shadow Brook Custom Cabinetry,N/A,N/A,Cabinet maker,"510 MA-2, North Adams, MA 01247",N/A,N/A,shadowbrookcabinetry.com,"MWX4+JW North Adams, Massachusetts",(413) 664-9590
O'Connell's Convenience Plus,3.2,5,Heating contractor,"483 Ashland St, North Adams, MA 01247",N/A,N/A,N/A,"MVPW+MF North Adams, Massachusetts",(413) 663-6588
"Kapiloff’s Glass, Inc.",5.0,2,Construction company,"33 Main St, North Adams, MA 01247",N/A,N/A,kapiloffsglass.com,"MVXP+RJ North Adams, Massachusetts",(844) 527-4527
Walmart Garden Center,5.0,2,Garden center,"1415 Curran Memorial Hwy, North Adams, MA 01247",Located in: Walmart Supercenter,N/A,walmart.com,"MV7Q+PM North Adams, Massachusetts",(413) 664-4004
Reynolds Plumbing & Heating,4.7,75,Heating contractor,"192 Daniels Rd, North Adams, MA 01247",N/A,N/A,reynoldsplumbingheating.net,N/A,(413) 664-1307
Geary Builders,5.0,N/A,General contractor,"60 Print Works Dr, Adams, MA 01220",N/A,N/A,gearybuilders.com,"JVQQ+CP Adams, Massachusetts",(413) 663-7710
Cumberland Farms,3.3,25,Convenience store,"1366 Curran Hwy, North Adams, MA 01247",N/A,N/A,cumberlandfarms.com,"MV7V+W3 North Adams, Massachusetts",(413) 664-9507
Cumberland Farms,3.3,25,Convenience store,"1366 Curran Hwy, North Adams, MA 01247",N/A,N/A,cumberlandfarms.com,"MV7V+W3 North Adams, Massachusetts",(413) 664-9507
