name,rating,reviews_count,category,address,location,hours,website,plus_code,phone
"Marble and Granite, Inc.",4.4,14,Wholesaler,"270 University Ave, Westwood, MA 02090",N/A,N/A,marbleandgranite.com,"6R2W+RF Westwood, Massachusetts",(781) 407-9560
"Shrewsbury Marble & Granite, Inc.",3.9,24,Granite supplier,"620 Boston Turnpike, Shrewsbury, MA 01545",N/A,N/A,shrewsburymarbleandgranite.com,"77GV+G2 Shrewsbury, Massachusetts",(508) 842-9800
L&M Marble & Granite,5.0,200,Marble supplier,"218 Worcester St Unit 5, North Grafton, MA 01536",Located in: Noel's Auto Sales Inc,N/A,lmmarbleandgranite.com,"67HH+MP North Grafton, Grafton, MA",(508) 839-6667
Minas Marble & Granite Inc,5.0,8,Granite supplier,"515 E Central St, Franklin, MA 02038",N/A,N/A,instagram.com,"3JJG+CF Franklin, Massachusetts",(508) 520-4800
Authentic Marble & Granite Inc,5.0,6,Granite supplier,"117 Mechanic St, Bellingham, MA 02019",N/A,N/A,N/A,"3GJM+MH Bellingham, Massachusetts",(508) 657-0194
New View Marble and Granite,4.7,14,Countertop store,"1 Master Dr, Franklin, MA 02038",N/A,N/A,newviewgranite.com,"3HMQ+M3 Franklin, Massachusetts",(508) 541-3909
"Galaxy Granite & Marble, Inc.",4.8,54,Countertop store,"370 Hartford Turnpike, Shrewsbury, MA 01545",N/A,N/A,galaxygranite.com,"67XR+X3 Shrewsbury, Massachusetts",(508) 660-2620
Rapha Marble & Granite,5.0,30,Countertop contractor,"285 Winthrop St unit F3, Rehoboth, MA 02769",N/A,N/A,raphamarblegranite.com,"VQ23+3Q Rehoboth, Massachusetts",(774) 437-2651
OB Marble and Granite Inc,5.0,72,Countertop store,"333 S Main St, Hopedale, MA 01747",N/A,N/A,obmarbleandgranite.com,"4F4V+XG Hopedale, Massachusetts",(508) 488-6516
First Class Marble & Granite,5.0,111,Marble contractor,"60 Earl's Way, Franklin, MA 02038",N/A,N/A,firstclassmarble.com,"4J3J+HW Franklin, Massachusetts",(508) 528-3088
Star Marble & Granite,5.0,2,Marble contractor,"55 Winthrop St, Rehoboth, MA 02769",N/A,N/A,rt44starmarble.com,"VQ8Q+MM Rehoboth, Massachusetts",(508) 252-4300
Ceciliano Marble & Granite Inc,5.0,17,Granite supplier,"142 Fisher St, Westborough, MA 01581",N/A,N/A,cecilianomarble.com,"789V+2C Westborough, Massachusetts",(508) 372-4356
Ideal Marble & Granite,4.8,23,Granite supplier,"151 E Main St, Westborough, MA 01581",N/A,N/A,idealmarblegranite.com,"7CQ4+48 Westborough, Massachusetts",(508) 342-5132
"Millennium Marble and Granite, LLC",4.2,5,Countertop store,"35 Commercial Dr, Wrentham, MA 02093",N/A,N/A,mmgsurfaces.com,"3M2X+Q9 Wrentham, Massachusetts",(508) 647-8800
Mountain Marble & Granite,4.4,7,Countertop store,"45 Elm St, North Attleborough, MA 02760",N/A,N/A,N/A,"XMJ9+HM North Attleborough, Massachusetts",(617) 438-2742
World Marble and Granite Franklin,N/A,N/A,Granite supplier,"20 Grove St #1, Franklin, MA 02038",N/A,N/A,N/A,"3HQF+23 Franklin, Massachusetts",(508) 528-0091
World Marble and Granite Franklin,N/A,N/A,Granite supplier,"20 Grove St #1, Franklin, MA 02038",N/A,N/A,N/A,"3HQF+23 Franklin, Massachusetts",(508) 528-0091
VIX Marble and Granite,5.0,3,Granite supplier,"5b Polito Dr, Shrewsbury, MA 01545",N/A,N/A,vixmarbleandgranite.com,"772J+JR Shrewsbury, Massachusetts",(508) 471-4136
Natural Marble & Granite,N/A,N/A,Countertop store,"1223, 123 Uxbridge Rd #1, Mendon, MA 01756",N/A,N/A,naturalcompanies.com,"3CV8+P5 Mendon, Massachusetts",(508) 634-2235
All Granite & Marble,4.5,105,Countertop store,"381 Worcester Rd, Charlton, MA 01507",N/A,N/A,allgranite2.com,"532F+5F Charlton, Massachusetts",(508) 248-9393
"Sudbury Granite & Marble, Inc.",4.6,34,Granite supplier,"12 Rosenfeld Dr, Hopedale, MA 01747",N/A,N/A,sudburygraniteandmarble.com,"4F3J+W9 Hopedale, Massachusetts",(508) 478-3976
Granite Arts Inc | Quartz & Marble,5.0,20,Countertop store,"1700 Providence Rd, Northbridge, MA 01534",N/A,N/A,graniteartsinc.com,"49Q3+GQ Northbridge, Massachusetts",(508) 250-3764
Traditional Marble Granite & Cabinets,5.0,2,Granite supplier,"123 Paine St, Worcester, MA 01605",N/A,N/A,N/A,"76P5+G3 Worcester, Massachusetts",(774) 242-2645
TBR Marble & Granite,3.7,3,Granite supplier,"9 Spring Brook Rd, Foxborough, MA 02035",N/A,N/A,tbrmarblegranite.com,"3Q6C+3G Foxborough, Massachusetts",(508) 543-9487
"Stonegate Marble & Granite, Inc.",4.5,16,Granite supplier,"75 Worcester-Providence Turnpike, Sutton, MA 01590",N/A,N/A,stonegatemarbleandgranite.com,"5792+HR Sutton, Massachusetts",(508) 865-9800
AGF Surfaces,4.9,70,Granite supplier,"10 Nashua St, Worcester, MA 01605",N/A,N/A,agfsurfaces.com,"76M2+9C Worcester, Massachusetts",(508) 757-2178
AGF Surfaces,4.9,70,Granite supplier,"10 Nashua St, Worcester, MA 01605",N/A,N/A,agfsurfaces.com,"76M2+9C Worcester, Massachusetts",(508) 757-2178
Millineum Marble and Granite,N/A,N/A,Granite supplier,"21 Moore Ave, Franklin, MA 02038",N/A,N/A,N/A,"3JR3+CC Franklin, Massachusetts",(508) 440-6455
Imperial Granite Countertops Inc.,4.9,124,Countertop store,"93 Schofield Ave, Dudley, MA 01571",N/A,N/A,imperialgranitecountertops.com,"24Q5+4F Dudley, Massachusetts",(508) 461-5510
STONELINK MARBLE & GRANITE,4.9,134,Countertop store,"70 Fremont St, Worcester, MA 01603",N/A,N/A,stonelinkcorp.com,"65RC+G8 Worcester, Massachusetts",(508) 393-0720
Discover Surfaces,4.9,497,Granite supplier,"1 Latti Farm Rd, Millbury, MA 01527",N/A,N/A,discovermarble.com,"669G+V4 Millbury, Massachusetts",(508) 438-6900
Discover Surfaces,4.9,497,Granite supplier,"1 Latti Farm Rd, Millbury, MA 01527",N/A,N/A,discovermarble.com,"669G+V4 Millbury, Massachusetts",(508) 438-6900
