name,rating,reviews_count,category,address,location,hours,website,plus_code,phone
F.W. Webb Company - Pittsfield,3.7,10,Plumbing supply store,"35 Commercial St, Pittsfield, MA 01201",N/A,N/A,fwwebb.com,"FQ3M+8V Pittsfield, Massachusetts",(413) 448-8205
Plimpton & Hills Pittsfield,4.5,6,Plumbing supply store,"28 Yorkshire Ave, Pittsfield, MA 01201",N/A,N/A,plimptonhills.com,"FQ7M+MJ Pittsfield, Massachusetts",(413) 629-1941
JRS Home Improvement,5.0,2,Home improvement store,"20 Pleasure Ave, Pittsfield, MA 01201",N/A,N/A,N/A,"FQ54+H2 Pittsfield, Massachusetts",(413) 443-2685
The Granite Group,3.8,6,Plumbing supply store,"45 Commercial St, Pittsfield, MA 01201",N/A,N/A,premiersupplygroup.com,"FQ3P+76 Pittsfield, Massachusetts",(413) 499-1902
Waterware Showrooms of Pittsfield,N/A,N/A,Plumbing supply store,"28 Yorkshire Ave, Pittsfield, MA 01201",N/A,N/A,waterwareshowrooms.com,"FQ7M+PM Pittsfield, Massachusetts",(413) 629-1941
The Home Depot,3.9,809,Home improvement store,"555 Hubbard Ave, Pittsfield, MA 01201",N/A,Open ⋅ Closes 10PMSee more hours,homedepot.com,"FR72+Q5 Pittsfield, Massachusetts",(413) 445-9901
Egan Home Improvement,5.0,6,Contractor,"40 Edward Ave, Pittsfield, MA 01201",N/A,N/A,eganhomeimprovement.com,"CQR7+R8 Pittsfield, Massachusetts",(413) 464-4433
Torrco,5.0,4,Plumbing supply store,"30 Commercial St, Pittsfield, MA 01201",N/A,N/A,torrco.com,"FQ3M+2M Pittsfield, Massachusetts",(413) 499-4716
QKB Kitchen & Bath Design Center,1.0,N/A,Kitchen remodeler,"118 Tyler St #4222, Pittsfield, MA 01201",N/A,N/A,facebook.com,"FQ53+74 Pittsfield, Massachusetts",(413) 464-0516
Elser Builders,N/A,N/A,Bathroom remodeler,"35 Glenwood Ave, Pittsfield, MA 01201",N/A,N/A,N/A,"FQ55+H9 Pittsfield, Massachusetts",(413) 441-4117
"David Messer Home Improvement, LLC",5.0,7,Contractor,"31 Whittier Ave, Pittsfield, MA 01201",N/A,N/A,messerhi.com,"CQM6+XR Pittsfield, Massachusetts",(413) 841-7410
"Berkshire Home Pros, Inc",4.6,11,General contractor,"1023 South St, Dalton, MA 01226",N/A,N/A,berkshirehomepros.com,"FR37+GV Dalton, Massachusetts",(413) 822-2131
J.L.S. Remodeling & Renovations,3.1,7,Remodeler,"212 Fenn St, Pittsfield, MA 01201",N/A,Open ⋅ Closes 4:30PMSee more hours,N/A,"CQX2+J9 Pittsfield, Massachusetts",(413) 445-1252
Ireland Home Improvement,3.8,5,Contractor,"97 Acorn St, Pittsfield, MA 01201",N/A,N/A,N/A,"FP7M+FV Pittsfield, Massachusetts",(413) 329-0804
Berkshire Stone Works,1.0,N/A,Countertop store,"17 Keeler St, Pittsfield, MA 01201",N/A,N/A,N/A,"FQJ2+HX Pittsfield, Massachusetts",(413) 281-3955
A C Wood Contracting Inc,4.9,65,Home builder,"545 S Main St Suite 5, Lanesborough, MA 01237",Located in: South Main Plaza,N/A,acwoodcontracting.com,"GQ27+74 Lanesborough, Massachusetts",(413) 499-9905
"Affordable Baths, Inc.",4.5,31,Bathroom remodeler,"357 Cottage St, Springfield, MA 01104",N/A,N/A,affordablebaths.com,"4FV5+9R Springfield, Massachusetts",(413) 209-3797
Waterware Showrooms of Great Barrington,3.7,7,Bathroom supply store,"10 Crissey Rd, Great Barrington, MA 01230",N/A,N/A,waterwareshowrooms.com,"6M64+PM Great Barrington, Massachusetts",(860) 221-7400
HomeGoods,4.5,179,Department store,"694 Merrill Rd, Pittsfield, MA 01201",N/A,N/A,homegoods.com,"FQ8X+W8 Pittsfield, Massachusetts",(413) 236-6996
Carr Hardware,4.4,237,Hardware store,"547 North St, Pittsfield, MA 01201",N/A,N/A,carrhardware.com,"FP4X+G8 Pittsfield, Massachusetts",(413) 443-5611
Daunais Building & Remodeling,5.0,N/A,Contractor,"64 Velma Ave, Pittsfield, MA 01201",N/A,N/A,daunaisbuilders.com,"CPPM+FQ Pittsfield, Massachusetts",(413) 441-4049
Trustees' Office Bathrooms,N/A,N/A,Public wheelchair-accessible bathroom,"1843 W Housatonic St, Pittsfield, MA 01201",Located in: Hancock Shaker Village,N/A,N/A,"CMJ7+CW Pittsfield, Massachusetts",N/A
Home Services at The Home Depot,3.3,4,Contractor,"555 Hubbard Ave, Pittsfield, MA 01201",Located in: The Home Depot,N/A,homedepot.com,"FR72+Q5 Pittsfield, Massachusetts",(844) 476-2140
Berkshire Tiling,N/A,N/A,Tile contractor,"24 Donna Ave, Pittsfield, MA 01201",N/A,N/A,N/A,"CQPG+RC Pittsfield, Massachusetts",(413) 281-4740
Homestead Renovations and Design,5.0,2,Contractor,"N Main St, Lanesborough, MA 01237",N/A,N/A,homesteadma.com,"GQM9+2M Lanesborough, Massachusetts",(518) 231-0879
Tanglewood Bathroom,N/A,N/A,Public bathroom,"Stockbridge, MA 01266",N/A,N/A,N/A,"9M2Q+3P Stockbridge, Massachusetts",N/A
Michaels,4.4,532,Craft store,"Berkshire Crossing, 555 Hubbard Ave, Pittsfield, MA 01201",N/A,N/A,locations.michaels.com,"FR83+GM Pittsfield, Massachusetts",(413) 496-9200
Tanglewood Bathroom,N/A,N/A,Public bathroom,"Stockbridge, MA 01240",N/A,N/A,N/A,"8MXR+H9 Stockbridge, Massachusetts",N/A
Granite City Electric Supply,4.7,9,Electrical supply store,"1400 East St suite b, Pittsfield, MA 01201",N/A,N/A,granitecityelectric.com,"FQ3J+GP Pittsfield, Massachusetts",(413) 442-1539
Target,4.4,287,Department store,"655 Cheshire Rd, Lanesborough, MA 01237",N/A,Open ⋅ Closes 10PMSee more hours,target.com,"FQWV+4F Lanesborough, Massachusetts",(413) 236-4210
John's Ace Hardware,4.5,66,Hardware store,"850 Crane Ave, Pittsfield, MA 01201",Located in: Allendale,N/A,acehardware.com,"FQ9R+7M Pittsfield, Massachusetts",(413) 442-7846
Elm Street Hardware Inc,4.9,38,Hardware store,"129 Elm St, Pittsfield, MA 01201",N/A,N/A,N/A,"CQV5+QR Pittsfield, Massachusetts",(413) 442-9558
Matt Krell Plumbing,3.6,5,Plumber,"346 Wahconah St, Pittsfield, MA 01201",N/A,N/A,N/A,"FQ92+C2 Pittsfield, Massachusetts",(413) 443-4067
Stop & Shop,4.1,668,Grocery store,"660 Merrill Rd, Pittsfield, MA 01201",N/A,Open ⋅ Closes 10PMSee more hours,stores.stopandshop.com,"FQ8W+4G Pittsfield, Massachusetts",(413) 499-0745
Big Lots,4.4,93,Discount store,"457 Dalton Ave, Pittsfield, MA 01201",N/A,N/A,local.biglots.com,"FQ7P+W2 Pittsfield, Massachusetts",(413) 344-0761
Dunkin',4.0,352,Coffee shop,"84 Dalton Ave, Pittsfield, MA 01201",N/A,Open ⋅ Closes 8PMSee more hours,locations.dunkindonuts.com,"FQ4C+V5 Pittsfield, Massachusetts",(413) 447-8999
Rachiele Construction Co Inc,N/A,N/A,Contractor,"117 Velma Ave, Pittsfield, MA 01201",N/A,N/A,N/A,"CPPJ+FQ Pittsfield, Massachusetts",(413) 442-3980
Carpet One Scotts,4.6,34,Flooring store,"1571 East St, Pittsfield, MA 01201",N/A,N/A,scottscarpetonepittsfield.com,"FQ3Q+XR Pittsfield, Massachusetts",(413) 443-7434
RPS Construction,N/A,N/A,Contractor,"Berkshire County, 45 Chivers Dr, Dalton, MA 01226",N/A,N/A,rpsconstructionllc.com,"FVP3+V5 Dalton, Massachusetts",(413) 841-7870
Tanglewood Bathroom,N/A,N/A,Public bathroom,"Stockbridge, MA 01266",N/A,N/A,N/A,"8MXQ+Q2 Stockbridge, Massachusetts",N/A
Salco Construction Co Inc,5.0,2,Construction company,"77 Fourth St, Pittsfield, MA 01201",N/A,N/A,salcogc.com,"CQX3+RX Pittsfield, Massachusetts",(413) 443-0366
