name,rating,reviews_count,category,address,location,hours,website,plus_code,phone
Comfort Station,N/A,N/A,Public bathroom,"J3V5+5V, Charlemont, MA 01339",N/A,N/A,N/A,N/A,N/A
Benchmark Kitchens,5.0,3,Kitchen remodeler,"20 Ashland St, North Adams, MA 01247",N/A,N/A,benchmarkkitchens.com,"MVXQ+8V North Adams, Massachusetts",(413) 664-6078
Ocean State Job Lot,4.3,490,Discount store,"830 Curran, W Memorial Dr, North Adams, MA 01247",N/A,Open ⋅ Closes 8PMSee more hours,oceanstatejoblot.com,"MVHV+MX North Adams, Massachusetts",(413) 663-2840
Aubuchon Hardware,4.7,124,Hardware store,"600 Main St, Williamstown, MA 01267",N/A,N/A,hardwarestore.com,"PR54+PF Williamstown, Massachusetts",(413) 458-3000
rk MILES,4.3,50,Building materials supplier,"385 Cole Ave, Williamstown, MA 01267",N/A,N/A,rkmiles.com,"PRC6+27 Williamstown, Massachusetts",(413) 458-8121
Trustees' Office Bathrooms,N/A,N/A,Public wheelchair-accessible bathroom,"1843 W Housatonic St, Pittsfield, MA 01201",Located in: Hancock Shaker Village,N/A,N/A,"CMJ7+CW Pittsfield, Massachusetts",N/A
Dollar General,4.1,210,Dollar store,"155 Columbia St, Adams, MA 01220",N/A,N/A,dollargeneral.com,"JVMP+QP Adams, Massachusetts",(413) 749-4075
Dollar General,4.1,141,Dollar store,"384 Main St, Williamstown, MA 01267",N/A,N/A,dollargeneral.com,"PR36+WG Williamstown, Massachusetts",(413) 597-8423
Torrco,3.3,7,Plumbing supply store,"50 Roberts Dr, North Adams, MA 01247",N/A,N/A,torrco.com,"MVX6+Q9 North Adams, Massachusetts",(413) 664-2790
Dunkin',3.4,263,Coffee shop,"361 Main St, Williamstown, MA 01267",N/A,Open ⋅ Closes 7PMSee more hours,locations.dunkindonuts.com,"PR36+GG Williamstown, Massachusetts",(413) 458-1877
