name,rating,reviews_count,category,address,location,hours,website,plus_code,phone
Lowe's Home Improvement,4.0,1550,Home improvement store,"50 Lowes Way, Lowell, MA 01851",N/A,N/A,lowes.com,"JM9G+3G Lowell, Massachusetts",(978) 677-5679
Bath Fitter,4.7,113,Bathroom remodeler,"31 Draper St Suite 1, Woburn, MA 01801",N/A,N/A,bathfitter.com,"JPV8+6H Woburn, Massachusetts",(978) 435-2926
Sink & Spout,4.0,15,Bathroom supply store,"1035 Westford St Suite B, Lowell, MA 01851",N/A,N/A,sinkandspout.com,"JJHX+W3 Lowell, Massachusetts",(978) 323-2101
Frank Webb Home - Methuen,3.7,7,Bathroom supply store,"98 Lindberg Ave, Methuen, MA 01844",N/A,N/A,frankwebb.com,"PQCW+Q3 Methuen, Massachusetts",(781) 325-7140
A&E Home Renovation,5.0,3,Bathroom remodeler,"37 Sleigh Rd, Chelmsford, MA 01824",N/A,N/A,aehomebuild.com,"HJ37+CJ Chelmsford, Massachusetts",(978) 206-1102
Edesia Kitchen & Bath Studio,4.4,7,Kitchen remodeler,"217 Middlesex Turnpike, Burlington, MA 01803",N/A,N/A,edesiakbs.com,"JQ69+C9 Burlington, Massachusetts",(781) 238-8800
Scotts Bathroom Remodeling of Westford,N/A,N/A,Bathroom remodeler,"285 Littleton Rd, Westford, MA 01886",N/A,N/A,N/A,"HH46+J4 Westford, Massachusetts",(978) 412-4214
Frank Webb Home - Bedford,3.3,38,Bathroom supply store,"160 Middlesex Turnpike, Bedford, MA 01730",N/A,N/A,frankwebb.com,"GPCX+CV Bedford, Massachusetts",(781) 791-2550
Bath Planet of Boston,4.9,92,Bathroom remodeler,"15A Cummings Park Dr, Woburn, MA 01801",N/A,N/A,bathplanetofboston.com,"FVXG+G5 Woburn, Massachusetts",(617) 202-3422
One Way Refinishing,5.0,38,Bathroom remodeler,"1909 Middlesex St #63R, Lowell, MA 01851",N/A,N/A,oneway-refinishing.com,"JJPR+72 Lowell, Massachusetts",(978) 483-7262
