name,rating,reviews_count,category,address,location,hours,website,plus_code,phone
Tatro Flooring,5.0,6,Carpet store,"29 Laurel St, Pittsfield, MA 01201",N/A,N/A,N/A,"FQ5R+54 Pittsfield, Massachusetts",(413) 443-9363
Carpet One Scotts,4.6,34,Flooring store,"1571 East St, Pittsfield, MA 01201",N/A,N/A,scottscarpetonepittsfield.com,"FQ3Q+XR Pittsfield, Massachusetts",(413) 443-7434
Oak Hill Wood Floors,4.4,7,Flooring contractor,"31 Worthen St, Pittsfield, MA 01201",N/A,N/A,N/A,"FQF6+WQ Pittsfield, Massachusetts",(413) 499-6339
Thomas Floor Sanding Co,5.0,N/A,Flooring store,"27 Hillcrest Ave, Pittsfield, MA 01201",N/A,N/A,N/A,"CPQ9+8X Pittsfield, Massachusetts",(413) 443-1061
The Home Depot,3.9,809,Home improvement store,"555 Hubbard Ave, Pittsfield, MA 01201",N/A,Closed ⋅ Opens 6AMSee more hours,homedepot.com,"FR72+Q5 Pittsfield, Massachusetts",(413) 445-9901
Elite Crete Systems East,5.0,7,Flooring store,"1400 East St suite b, Pittsfield, MA 01201",Located in: Granite City Electric Supply,N/A,elitecrete.com,"FQ3J+GQ Pittsfield, Massachusetts",(413) 442-0797
Gale Floor Covering,1.0,N/A,Flooring contractor,"28 E View Dr, Cheshire, MA 01225",N/A,N/A,galefloorcovering.com,"HVP4+82 Cheshire, Massachusetts",(413) 884-2578
Sandman Floor Sanding,1.0,N/A,Flooring store,"300 Barker Rd, Pittsfield, MA 01201",N/A,N/A,thesandmanflooringma.com,"CPP8+4W Pittsfield, Massachusetts",(413) 442-0398
Jean Claude Hardwood Floor Services,4.0,4,Flooring contractor,"9 Pearl St, Adams, MA 01220",N/A,N/A,N/A,"JV7F+3H Adams, Massachusetts",(413) 743-4904
The Floor Store,4.8,18,Flooring store,"12 Main St, West Stockbridge, MA 01266",N/A,N/A,floorstoreweststockbridge.com,"8JMM+M2 West Stockbridge, Massachusetts",(413) 232-7175
Shea Floor By Design,N/A,N/A,Carpet store,"188 Wahconah St, Pittsfield, MA 01201",N/A,N/A,N/A,"FP7X+J3 Pittsfield, Massachusetts",(413) 447-7048
LL Flooring - Store Liquidation,4.4,31,Flooring store,"10 West St, West Hatfield, MA 01088",N/A,N/A,llflooring.com,"9997+38 West Hatfield, Massachusetts",(413) 349-4064
LL Flooring - Store Liquidation,4.4,31,Flooring store,"10 West St, West Hatfield, MA 01088",N/A,N/A,llflooring.com,"9997+38 West Hatfield, Massachusetts",(413) 349-4064
Hampton Flooring Center,4.4,28,Flooring store,"250 Northampton St, Easthampton, MA 01027",N/A,N/A,hamptonflooringcenter.com,"78QQ+JC Easthampton, Massachusetts",(413) 527-5279
Booska's Flooring,4.9,14,Flooring store,"169 Avenue A, Turners Falls, MA 01376",N/A,N/A,booskasflooring.com,"JC4R+QV Turners Falls, Montague, MA",(413) 863-3690
Hamilton Flooring,N/A,N/A,Flooring contractor,"116 Hungerford St, Pittsfield, MA 01201",N/A,N/A,N/A,"CPR2+MC Pittsfield, Massachusetts",(413) 822-1562
Berkshire Tiling,N/A,N/A,Tile contractor,"24 Donna Ave, Pittsfield, MA 01201",N/A,N/A,N/A,"CQPG+RC Pittsfield, Massachusetts",(413) 281-4740
J.L.S. Remodeling & Renovations,3.1,7,Remodeler,"212 Fenn St, Pittsfield, MA 01201",N/A,Closed ⋅ Opens 8AMSee more hours,N/A,"CQX2+J9 Pittsfield, Massachusetts",(413) 445-1252
Annie Selke Outlet,4.4,27,Linens store,"125 Pecks Rd, Pittsfield, MA 01201",N/A,N/A,annieselke.com,"FP9V+F4 Pittsfield, Massachusetts",(413) 629-2314
Paul Rich & Sons Home Furnishings + Design,4.3,27,Furniture store,"242 North St, Pittsfield, MA 01201",N/A,N/A,paulrich.com,"FP2X+R2 Pittsfield, Massachusetts",(413) 443-6467
The Home Depot,4.1,622,Home improvement store,"264 Mohawk Trail, Greenfield, MA 01301",N/A,Closed ⋅ Opens 6AMSee more hours,homedepot.com,"H9MC+WP Greenfield, Massachusetts",(413) 773-9150
Home Services at The Home Depot,3.3,4,Contractor,"555 Hubbard Ave, Pittsfield, MA 01201",Located in: The Home Depot,N/A,homedepot.com,"FR72+Q5 Pittsfield, Massachusetts",(844) 476-2140
The Home Depot,4.3,797,Home improvement store,"514 E Main St, Westfield, MA 01085",N/A,Closed ⋅ Opens 6AMSee more hours,homedepot.com,"477H+9J Westfield, Massachusetts",(413) 564-0680
